"group","fmri_t_value","dti_t_value","is_non_null"
"null",0.193921161699815,1.56286136173675,0
"null",0.49977093168847,1.35459470697372,0
"null",1.15346761809351,1.23321321823814,0
"non-null",2.32340509996384,0.962853520366086,1
"null",0.396495484666306,0.24329032625494,0
"null",0.945771054719066,0.908629316604027,0
"null",1.08415225868557,1.06860065283985,0
"null",1.11471316579638,4.04136503437418,0
"null",0.733701725541639,0.651520812615698,0
"null",1.09887856386919,1.58649859779193,0
"null",0.530263847691008,0.655380389748604,0
"null",0.166359652213275,0.552552904691124,0
"null",1.02450173838868,1.46138442771593,0
"null",0.813383082556676,0.494784310804383,0
"null",0.68169278463215,0.694692533510182,0
"null",0.158598461548955,0.985766888044364,0
"null",1.65380168451513,0.918105920668367,0
"null",0.251835472318783,1.12710277821324,0
"null",0.144208141975564,0.00343637879441399,0
"null",0.729250820263815,1.54197728518808,0
"null",1.53632790511314,0.912847736342078,0
"null",1.60336124878387,0.899429481728745,0
"null",0.296564854660133,0.0328877620001548,0
"non-null",3.0244405020283,1.03894473689126,1
"null",0.447443007581703,0.46558502682418,0
"null",1.52882368425054,0.563427663636834,0
"null",0.7371568512291,1.69128477429485,0
"non-null",2.99372888049526,2.80896523580985,1
"null",0.124521801469299,2.45046284861139,0
"null",1.10340704817168,0.515011356049883,0
"null",0.101775339084957,1.88508069158347,0
"null",1.11442534741569,0.340576737974824,0
"null",0.438952294562572,0.0187207957021986,0
"null",0.289247050146425,1.0168210518192,0
"null",1.09698542540286,0.125020062828403,0
"null",1.12720767436103,0.663250784080085,0
"null",0.21674764366125,0.835976800903281,0
"null",0.0843258504708313,0.162427298248242,0
"null",1.07184905900094,0.963789905558827,0
"null",1.16900742767135,0.621769764704689,0
"null",0.102273799476339,1.00618735919674,0
"null",1.18422363054357,2.20702461687671,0
"non-null",2.34549396580294,1.33529180714605,1
"null",0.579415686473942,1.87223318675107,0
"null",1.35188349378991,0.947448315607786,0
"null",0.562695504793841,0.327683182745587,0
"null",0.704682416297592,0.880866103086583,0
"null",0.548190736266334,2.30904480944268,0
"null",0.717183039741762,0.356711151406847,0
"null",0.649326306988422,0.0669220102368737,0
"null",0.559281566680074,2.07564236919232,0
"null",0.870422185553765,0.140378793072586,0
"null",1.19119987989988,1.07613917257259,0
"null",1.84398753031791,0.983157330561442,0
"null",1.49594153108548,1.08290053637048,0
"null",0.793917130045742,0.671047307021827,0
"null",1.781272506381,1.38906779161876,0
"null",1.6453382175314,1.68200376283972e-14,0
"null",0.00670555484339015,1.68200376283972e-14,0
"null",0.657963784201212,1.68200376283972e-14,0
"null",2.03268656273526,1.68200376283972e-14,0
"null",0.791074431229037,1.24462352166654,0
"null",0.543335256749848,0.924273486382265,0
"null",0.214061522008699,1.10404403584476,0
"null",0.45358572098667,0.547032424106037,0
"null",0.53479079523485,1.37546308977291,0
"null",0.202936464771443,0.246567966630791,0
"null",0.134996092251897,1.97587810032144,0
"null",0.740705634212995,0.779101953797969,0
"null",1.43485160435146,1.68200376283972e-14,0
"null",0.0230519995053977,2.43759459628895,0
"null",1.56754398557632,1.33721117923927,0
"null",1.28375712820595,0.96198304631008,0
"null",1.20888687365391,1.13323435005914,0
"null",0.265647068697041,0.543037163297419,0
"null",1.19959271473532,0.777823122381661,0
"non-null",2.69025438795141,0.310739287948798,1
"null",0.725093214129742,1.19078057837505,0
"null",0.0816070108655871,0.190705947148077,0
"null",0.295106683475598,0.54723922454445,0
"null",0.730717773986969,0.493173474874718,0
"null",1.91203388752698,0.746847832108901,0
"null",0.458847925931027,2.06582947025968,0
"null",0.315424115859862,1.0896977936713,0
"null",1.39946099507833,0.99149478640639,0
"null",1.62622690479594,1.60528271050954,0
"null",0.842144517199507,0.764607145906351,0
"null",0.246042206167635,0.762481946101742,0
"null",1.27672519018864,1.62799139053282,0
"null",1.3099655250511,0.852329004819555,0
"null",0.812659213465758,0.44463669786177,0
"null",0.183628452988183,1.33685594989912,0
"null",0.264879346722054,1.54400037788925,0
"null",0.025290205150104,0.976392101948543,0
"null",0.949466194359527,0.0735242894781537,0
"null",0.318521846992379,1.12379335660636,0
"null",1.5957673314704,3.34640441962828,0
"null",0.725108968913987,1.98561269270556,0
"null",1.61956833369272,0.907619440632707,0
